,time,BlkCnt,PriceBTC,PriceUSD,HashRate,DiffLast,BlkHeight,Reward,BTCGenFrmBlk,totalBTC,btcSupplyOnDate,s2f_ratio_10,s2f_ratio_usd_10,s2f_ratio_463,s2f_ratio_usd_463
1970-01-01 00:00:00.000001938,2014-04-25,182.0,1.0,466.426171344243,63139.4672661473,6978842649.592383,297717.0,25.0,4550.0,12690200.0,,,,,
1970-01-01 00:00:00.000001939,2014-04-26,163.0,1.0,459.22670981882,56547.9844196815,6978842649.592383,297880.0,25.0,4075.0,12694275.0,,,,,
1970-01-01 00:00:00.000001940,2014-04-27,177.0,1.0,438.709363717287,61404.8665170774,6978842649.592383,298057.0,25.0,4425.0,12698700.0,,,,,
1970-01-01 00:00:00.000001941,2014-04-28,152.0,1.0,441.547805468089,52731.8627717276,6978842649.592383,298209.0,25.0,3800.0,12702500.0,,,,,
1970-01-01 00:00:00.000001942,2014-04-29,171.0,1.0,447.709930772047,59983.8153155768,8000872135.9681635,298380.0,25.0,4275.0,12706775.0,,,,,
1970-01-01 00:00:00.000001943,2014-04-30,137.0,1.0,448.875715514009,54488.3950277099,8000872135.9681635,298517.0,25.0,3425.0,12710200.0,,,,,
1970-01-01 00:00:00.000001944,2014-05-01,176.0,1.0,460.194698255991,69999.6899626057,8000872135.9681635,298693.0,25.0,4400.0,12714600.0,,,,,
1970-01-01 00:00:00.000001945,2014-05-02,161.0,1.0,452.239779761701,64033.8072953381,8000872135.9681635,298854.0,25.0,4025.0,12718625.0,,,,,
1970-01-01 00:00:00.000001946,2014-05-03,142.0,1.0,438.978588005844,56477.0225834658,8000872135.9681635,298996.0,25.0,3550.0,12722175.0,,,,,
1970-01-01 00:00:00.000001947,2014-05-04,151.0,1.0,436.675398644705,60056.5521838263,8000872135.9681635,299147.0,25.0,3775.0,12725950.0,,,,,
1970-01-01 00:00:00.000001948,2014-05-05,125.0,1.0,432.338179035394,49715.6888938959,8000872135.9681635,299272.0,25.0,3125.0,12729075.0,,,,,
1970-01-01 00:00:00.000001949,2014-05-06,194.0,1.0,430.128205394506,77158.7491633268,8000872135.9681635,299466.0,25.0,4850.0,12733925.0,,,,,
1970-01-01 00:00:00.000001950,2014-05-07,159.0,1.0,442.18287609585,63238.3562730357,8000872135.9681635,299625.0,25.0,3975.0,12737900.0,,,,,
1970-01-01 00:00:00.000001951,2014-05-08,167.0,1.0,440.402762711864,66420.1603622451,8000872135.9681635,299792.0,25.0,4175.0,12742075.0,,,,,
1970-01-01 00:00:00.000001952,2014-05-09,170.0,1.0,452.697999723553,67613.3368956986,8000872135.9681635,299962.0,25.0,4250.0,12746325.0,,,,,
1970-01-01 00:00:00.000001953,2014-05-10,179.0,1.0,456.75584628872,71192.8664960592,8000872135.9681635,300141.0,25.0,4475.0,12750800.0,,,,,
1970-01-01 00:00:00.000001954,2014-05-11,152.0,1.0,439.114476037405,60454.2776949775,8000872135.9681635,300293.0,25.0,3800.0,12754600.0,,,,,
1970-01-01 00:00:00.000001955,2014-05-12,164.0,1.0,441.280955581531,68363.1186819926,8853416309.1278,300457.0,25.0,4100.0,12758700.0,,,,,
1970-01-01 00:00:00.000001956,2014-05-13,162.0,1.0,439.005774985389,71297.1253229566,8853416309.1278,300619.0,25.0,4050.0,12762750.0,,,,,
1970-01-01 00:00:00.000001957,2014-05-14,150.0,1.0,444.848205727645,66015.8567805154,8853416309.1278,300769.0,25.0,3750.0,12766500.0,,,,,
1970-01-01 00:00:00.000001958,2014-05-15,171.0,1.0,446.96155873758,75258.0767297874,8853416309.1278,300940.0,25.0,4275.0,12770775.0,,,,,
1970-01-01 00:00:00.000001959,2014-05-16,181.0,1.0,448.74215371128,79659.1338484884,8853416309.1278,301121.0,25.0,4525.0,12775300.0,,,,,
1970-01-01 00:00:00.000001960,2014-05-17,173.0,1.0,449.2222893045,76138.2881535276,8853416309.1278,301294.0,25.0,4325.0,12779625.0,,,,,
1970-01-01 00:00:00.000001961,2014-05-18,172.0,1.0,446.962641437756,75698.1824416575,8853416309.1278,301466.0,25.0,4300.0,12783925.0,,,,,
1970-01-01 00:00:00.000001962,2014-05-19,168.0,1.0,447.404856808884,73937.7595941772,8853416309.1278,301634.0,25.0,4200.0,12788125.0,,,,,
1970-01-01 00:00:00.000001963,2014-05-20,177.0,1.0,490.335648158971,77898.711001008,8853416309.1278,301811.0,25.0,4425.0,12792550.0,,,,,
1970-01-01 00:00:00.000001964,2014-05-21,175.0,1.0,493.933491817651,77018.4995772678,8853416309.1278,301986.0,25.0,4375.0,12796925.0,,,,,
1970-01-01 00:00:00.000001965,2014-05-22,172.0,1.0,526.81428842782,75698.1824416575,8853416309.1278,302158.0,25.0,4300.0,12801225.0,,,,,
1970-01-01 00:00:00.000001966,2014-05-23,165.0,1.0,523.699320280538,72617.4424585669,8853416309.1278,302323.0,25.0,4125.0,12805350.0,,,,,
1970-01-01 00:00:00.000001967,2014-05-24,154.0,1.0,527.691243132671,73989.0541480983,10455720138.48484,302477.0,25.0,3850.0,12809200.0,,,,,
1970-01-01 00:00:00.000001968,2014-05-25,161.0,1.0,573.312458796026,83680.823428221,10455720138.48484,302638.0,25.0,4025.0,12813225.0,,,,,
1970-01-01 00:00:00.000001969,2014-05-26,158.0,1.0,584.847974868498,82121.5534264529,10455720138.48484,302796.0,25.0,3950.0,12817175.0,,,,,
1970-01-01 00:00:00.000001970,2014-05-27,136.0,1.0,573.928269245471,70686.9067468202,10455720138.48484,302932.0,25.0,3400.0,12820575.0,,,,,
1970-01-01 00:00:00.000001971,2014-05-28,169.0,1.0,579.189318819404,87838.8767662692,10455720138.48484,303101.0,25.0,4225.0,12824800.0,,,,,
1970-01-01 00:00:00.000001972,2014-05-29,141.0,1.0,570.349310929281,73285.6900831003,10455720138.48484,303242.0,25.0,3525.0,12828325.0,,,,,
1970-01-01 00:00:00.000001973,2014-05-30,167.0,1.0,620.846360607832,86799.3634317572,10455720138.48484,303409.0,25.0,4175.0,12832500.0,,,,,
1970-01-01 00:00:00.000001974,2014-05-31,147.0,1.0,627.892420689655,76404.2300866365,10455720138.48484,303556.0,25.0,3675.0,12836175.0,,,,,
1970-01-01 00:00:00.000001975,2014-06-01,175.0,1.0,630.074953535944,90957.4167698054,10455720138.48484,303731.0,25.0,4375.0,12840550.0,,,,,
1970-01-01 00:00:00.000001976,2014-06-02,193.0,1.0,663.505723845704,100313.036780414,10455720138.48484,303924.0,25.0,4825.0,12845375.0,,,,,
1970-01-01 00:00:00.000001977,2014-06-03,178.0,1.0,672.387897136178,92516.6867715735,10455720138.48484,304102.0,25.0,4450.0,12849825.0,,,,,
1970-01-01 00:00:00.000001978,2014-06-04,181.0,1.0,643.887368790181,94075.9567733416,10455720138.48484,304283.0,25.0,4525.0,12854350.0,,,,,
1970-01-01 00:00:00.000001979,2014-06-05,152.0,1.0,661.503558153127,80296.3073918768,11756551916.903948,304435.0,25.0,3800.0,12858150.0,,,,,
1970-01-01 00:00:00.000001980,2014-06-06,139.0,1.0,650.133315897136,81234.569832861,11756551916.903948,304574.0,25.0,3475.0,12861625.0,,,,,
1970-01-01 00:00:00.000001981,2014-06-07,155.0,1.0,656.800271770894,90585.3116841256,11756551916.903948,304729.0,25.0,3875.0,12865500.0,,,,,
1970-01-01 00:00:00.000001982,2014-06-08,136.0,1.0,657.819974868498,79481.3057357488,11756551916.903948,304865.0,25.0,3400.0,12868900.0,,,,,
1970-01-01 00:00:00.000001983,2014-06-09,156.0,1.0,648.336322326125,91169.7330498296,11756551916.903948,305021.0,25.0,3900.0,12872800.0,,,,,
1970-01-01 00:00:00.000001984,2014-06-10,167.0,1.0,650.936609585038,97598.3680725741,11756551916.903948,305188.0,25.0,4175.0,12876975.0,,,,,
1970-01-01 00:00:00.000001985,2014-06-11,146.0,1.0,631.489022209235,85325.5193927892,11756551916.903948,305334.0,25.0,3650.0,12880625.0,,,,,
1970-01-01 00:00:00.000001986,2014-06-12,172.0,1.0,591.975077147867,100520.474901094,11756551916.903948,305506.0,25.0,4300.0,12884925.0,,,,,
1970-01-01 00:00:00.000001987,2014-06-13,163.0,1.0,597.044999707773,95260.6826097579,11756551916.903948,305669.0,25.0,4075.0,12889000.0,,,,,
1970-01-01 00:00:00.000001988,2014-06-14,178.0,1.0,575.559461718293,104027.003095318,11756551916.903948,305847.0,25.0,4450.0,12893450.0,,,,,
1970-01-01 00:00:00.000001989,2014-06-15,190.0,1.0,589.724646405611,111040.059483767,11756551916.903948,306037.0,25.0,4750.0,12898200.0,,,,,
1970-01-01 00:00:00.000001990,2014-06-16,188.0,1.0,590.567482174167,109871.216752359,11756551916.903948,306225.0,25.0,4700.0,12902900.0,,,,,
1970-01-01 00:00:00.000001991,2014-06-17,184.0,1.0,609.080002922268,107533.531289543,11756551916.903948,306409.0,25.0,4600.0,12907500.0,,,,,
1970-01-01 00:00:00.000001992,2014-06-18,158.0,1.0,607.629796025716,103872.344332371,13462580114.52534,306567.0,25.0,3950.0,12911450.0,,,,,
1970-01-01 00:00:00.000001993,2014-06-19,167.0,1.0,595.751476914085,111761.157396392,13462580114.52534,306734.0,25.0,4175.0,12915625.0,,,,,
1970-01-01 00:00:00.000001994,2014-06-20,186.0,1.0,591.531522793688,124476.49865706,13462580114.52534,306920.0,25.0,4650.0,12920275.0,,,,,
1970-01-01 00:00:00.000001995,2014-06-21,186.0,1.0,592.764349503215,124476.49865706,13462580114.52534,307106.0,25.0,4650.0,12924925.0,,,,,
1970-01-01 00:00:00.000001996,2014-06-22,180.0,1.0,599.634633547633,120461.127732638,13462580114.52534,307286.0,25.0,4500.0,12929425.0,,,,,
1970-01-01 00:00:00.000001997,2014-06-23,176.0,1.0,589.552299824664,117784.213783024,13462580114.52534,307462.0,25.0,4400.0,12933825.0,,,,,
1970-01-01 00:00:00.000001998,2014-06-24,188.0,1.0,579.973718585622,125814.955631867,13462580114.52534,307650.0,25.0,4700.0,12938525.0,,,,,
1970-01-01 00:00:00.000001999,2014-06-25,187.0,1.0,562.236779953244,125145.727144463,13462580114.52534,307837.0,25.0,4675.0,12943200.0,,,,,
1970-01-01 00:00:00.000002000,2014-06-26,171.0,1.0,580.749230274693,114438.071346006,13462580114.52534,308008.0,25.0,4275.0,12947475.0,,,,,
1970-01-01 00:00:00.000002001,2014-06-27,197.0,1.0,600.638305376973,131838.012018499,13462580114.52534,308205.0,25.0,4925.0,12952400.0,,,,,
1970-01-01 00:00:00.000002002,2014-06-28,182.0,1.0,594.390304208065,121799.584707445,13462580114.52534,308387.0,25.0,4550.0,12956950.0,,,,,
1970-01-01 00:00:00.000002003,2014-06-29,157.0,1.0,600.840518410286,121250.583447258,16818461371.161108,308544.0,25.0,3925.0,12960875.0,,,,,
1970-01-01 00:00:00.000002004,2014-06-30,132.0,1.0,638.94611396844,110358.632936103,16818461371.161108,308676.0,25.0,3300.0,12964175.0,,,,,
1970-01-01 00:00:00.000002005,2014-07-01,133.0,1.0,642.95659672706,111194.683185619,16818461371.161108,308809.0,25.0,3325.0,12967500.0,,,,,
1970-01-01 00:00:00.000002006,2014-07-02,137.0,1.0,651.298347749854,114538.884183682,16818461371.161108,308946.0,25.0,3425.0,12970925.0,,,,,
1970-01-01 00:00:00.000002007,2014-07-03,139.0,1.0,646.413389130333,116210.984682714,16818461371.161108,309085.0,25.0,3475.0,12974400.0,,,,,
1970-01-01 00:00:00.000002008,2014-07-04,166.0,1.0,630.635502922268,138784.341419644,16818461371.161108,309251.0,25.0,4150.0,12978550.0,,,,,
1970-01-01 00:00:00.000002009,2014-07-05,152.0,1.0,630.468341905318,127079.637926421,16818461371.161108,309403.0,25.0,3800.0,12982350.0,,,,,
1970-01-01 00:00:00.000002010,2014-07-06,142.0,1.0,634.67267445938,118719.135431262,16818461371.161108,309545.0,25.0,3550.0,12985900.0,,,,,
1970-01-01 00:00:00.000002011,2014-07-07,150.0,1.0,622.854978959673,125407.53742739,16818461371.161108,309695.0,25.0,3750.0,12989650.0,,,,,
1970-01-01 00:00:00.000002012,2014-07-08,150.0,1.0,624.894331092928,125407.53742739,16818461371.161108,309845.0,25.0,3750.0,12993400.0,,,,,
1970-01-01 00:00:00.000002013,2014-07-09,166.0,1.0,621.939091759205,138784.341419644,16818461371.161108,310011.0,25.0,4150.0,12997550.0,,,,,
1970-01-01 00:00:00.000002014,2014-07-10,149.0,1.0,616.522849795441,124571.487177874,16818461371.161108,310160.0,25.0,3725.0,13001275.0,,,,,
1970-01-01 00:00:00.000002015,2014-07-11,156.0,1.0,634.494378141438,130423.838924485,16818461371.161108,310316.0,25.0,3900.0,13005175.0,,,,,
1970-01-01 00:00:00.000002016,2014-07-12,157.0,1.0,636.923957934541,131517.316592705,17336316978.50783,310473.0,25.0,3925.0,13009100.0,,,,,
1970-01-01 00:00:00.000002017,2014-07-13,160.0,1.0,629.87575043834,137886.878621816,17336316978.50783,310633.0,25.0,4000.0,13013100.0,,,,,
1970-01-01 00:00:00.000002018,2014-07-14,135.0,1.0,619.197459088252,116342.053837157,17336316978.50783,310768.0,25.0,3375.0,13016475.0,,,,,
1970-01-01 00:00:00.000002019,2014-07-15,159.0,1.0,621.934601402689,137025.08563043,17336316978.50783,310927.0,25.0,3975.0,13020450.0,,,,,
1970-01-01 00:00:00.000002020,2014-07-16,144.0,1.0,616.351882232612,124098.190759634,17336316978.50783,311071.0,25.0,3600.0,13024050.0,,,,,
1970-01-01 00:00:00.000002021,2014-07-17,172.0,1.0,624.259274985389,148228.394518452,17336316978.50783,311243.0,25.0,4300.0,13028350.0,,,,,
1970-01-01 00:00:00.000002022,2014-07-18,172.0,1.0,630.750140268849,148228.394518452,17336316978.50783,311415.0,25.0,4300.0,13032650.0,,,,,
1970-01-01 00:00:00.000002023,2014-07-19,177.0,1.0,629.17336440678,152537.359475384,17336316978.50783,311592.0,25.0,4425.0,13037075.0,,,,,
1970-01-01 00:00:00.000002024,2014-07-20,155.0,1.0,625.248676212741,133577.913664884,17336316978.50783,311747.0,25.0,3875.0,13040950.0,,,,,
1970-01-01 00:00:00.000002025,2014-07-21,155.0,1.0,621.305331385155,133577.913664884,17336316978.50783,311902.0,25.0,3875.0,13044825.0,,,,,
1970-01-01 00:00:00.000002026,2014-07-22,142.0,1.0,619.823264465225,122374.604776862,17336316978.50783,312044.0,25.0,3550.0,13048375.0,,,,,
1970-01-01 00:00:00.000002027,2014-07-23,146.0,1.0,619.772816773817,125821.776742407,17336316978.50783,312190.0,25.0,3650.0,13052025.0,,,,,
1970-01-01 00:00:00.000002028,2014-07-24,143.0,1.0,602.87964552893,123236.397768248,17336316978.50783,312333.0,25.0,3575.0,13055600.0,,,,,
1970-01-01 00:00:00.000002029,2014-07-25,163.0,1.0,601.578514319112,141655.467292385,18736441558.31024,312496.0,25.0,4075.0,13059675.0,,,,,
1970-01-01 00:00:00.000002030,2014-07-26,134.0,1.0,594.702607247224,124806.737276296,18736441558.31024,312630.0,25.0,3350.0,13063025.0,,,,,
1970-01-01 00:00:00.000002031,2014-07-27,153.0,1.0,591.575444184687,142503.2149498,18736441558.31024,312783.0,25.0,3825.0,13066850.0,,,,,
1970-01-01 00:00:00.000002032,2014-07-28,150.0,1.0,587.493004967855,139709.03426451,18736441558.31024,312933.0,25.0,3750.0,13070600.0,,,,,
1970-01-01 00:00:00.000002033,2014-07-29,149.0,1.0,584.11239333723,138777.640702747,18736441558.31024,313082.0,25.0,3725.0,13074325.0,,,,,
1970-01-01 00:00:00.000002034,2014-07-30,172.0,1.0,562.914625073057,160199.692623305,18736441558.31024,313254.0,25.0,4300.0,13078625.0,,,,,
1970-01-01 00:00:00.000002035,2014-07-31,154.0,1.0,581.975561952075,143434.608511564,18736441558.31024,313408.0,25.0,3850.0,13082475.0,,,,,
1970-01-01 00:00:00.000002036,2014-08-01,157.0,1.0,596.506759205143,146228.789196854,18736441558.31024,313565.0,25.0,3925.0,13086400.0,,,,,
1970-01-01 00:00:00.000002037,2014-08-02,163.0,1.0,589.757261542957,151817.150567434,18736441558.31024,313728.0,25.0,4075.0,13090475.0,,,,,
1970-01-01 00:00:00.000002038,2014-08-03,154.0,1.0,586.753736703682,143434.608511564,18736441558.31024,313882.0,25.0,3850.0,13094325.0,,,,,
1970-01-01 00:00:00.000002039,2014-08-04,128.0,1.0,587.60833547633,119218.375905715,18736441558.31024,314010.0,25.0,3200.0,13097525.0,,,,,
1970-01-01 00:00:00.000002040,2014-08-05,135.0,1.0,581.881988603156,125738.130838059,18736441558.31024,314145.0,25.0,3375.0,13100900.0,,,,,
1970-01-01 00:00:00.000002041,2014-08-06,164.0,1.0,582.248371420222,152748.544129197,18736441558.31024,314309.0,25.0,4100.0,13105000.0,,,,,
1970-01-01 00:00:00.000002042,2014-08-07,160.0,1.0,586.046633547633,149022.969882144,18736441558.31024,314469.0,25.0,4000.0,13109000.0,,,,,
1970-01-01 00:00:00.000002043,2014-08-08,158.0,1.0,589.024412624196,153677.347167073,19729645940.57713,314627.0,25.0,3950.0,13112950.0,,,,,
1970-01-01 00:00:00.000002044,2014-08-09,182.0,1.0,588.978521332554,178499.415531386,19729645940.57713,314809.0,25.0,4550.0,13117500.0,,,,,
1970-01-01 00:00:00.000002045,2014-08-10,177.0,1.0,589.373502045587,173595.585434369,19729645940.57713,314986.0,25.0,4425.0,13121925.0,,,,,
1970-01-01 00:00:00.000002046,2014-08-11,182.0,1.0,573.441483927528,178499.415531386,19729645940.57713,315168.0,25.0,4550.0,13126475.0,,,,,
1970-01-01 00:00:00.000002047,2014-08-12,174.0,1.0,568.307520163647,170653.28737616,19729645940.57713,315342.0,25.0,4350.0,13130825.0,,,,,
1970-01-01 00:00:00.000002048,2014-08-13,145.0,1.0,548.370175336061,142211.072813467,19729645940.57713,315487.0,25.0,3625.0,13134450.0,,,,,
1970-01-01 00:00:00.000002049,2014-08-14,180.0,1.0,505.107499707773,176537.883492579,19729645940.57713,315667.0,25.0,4500.0,13138950.0,,,,,
1970-01-01 00:00:00.000002050,2014-08-15,165.0,1.0,500.323060132671,161826.393201531,19729645940.57713,315832.0,25.0,4125.0,13143075.0,,,,,
1970-01-01 00:00:00.000002051,2014-08-16,158.0,1.0,521.7479628872,154961.031065708,19729645940.57713,315990.0,25.0,3950.0,13147025.0,,,,,
1970-01-01 00:00:00.000002052,2014-08-17,170.0,1.0,497.764658971362,166730.223298547,19729645940.57713,316160.0,25.0,4250.0,13151275.0,,,,,
1970-01-01 00:00:00.000002053,2014-08-18,198.0,1.0,468.957918176505,194191.671841837,19729645940.57713,316358.0,25.0,4950.0,13156225.0,,,,,
1970-01-01 00:00:00.000002054,2014-08-19,186.0,1.0,486.794350672122,189172.925205021,23844670038.8033,316544.0,25.0,4650.0,13160875.0,,,,,
1970-01-01 00:00:00.000002055,2014-08-20,169.0,1.0,515.120353886616,200319.92108908,23844670038.8033,316713.0,25.0,4225.0,13165100.0,,,,,
1970-01-01 00:00:00.000002056,2014-08-21,165.0,1.0,519.307852133255,195578.621181646,23844670038.8033,316878.0,25.0,4125.0,13169225.0,,,,,
1970-01-01 00:00:00.000002057,2014-08-22,157.0,1.0,516.159368790181,186096.021366778,23844670038.8033,317035.0,25.0,3925.0,13173150.0,,,,,
1970-01-01 00:00:00.000002058,2014-08-23,162.0,1.0,497.12575949737,192022.646251071,23844670038.8033,317197.0,25.0,4050.0,13177200.0,,,,,
1970-01-01 00:00:00.000002059,2014-08-24,146.0,1.0,508.430741963764,173057.446621335,23844670038.8033,317343.0,25.0,3650.0,13180850.0,,,,,
1970-01-01 00:00:00.000002060,2014-08-25,137.0,1.0,501.610286674459,162389.521829609,23844670038.8033,317480.0,25.0,3425.0,13184275.0,,,,,
1970-01-01 00:00:00.000002061,2014-08-26,173.0,1.0,511.852321741672,205061.220996514,23844670038.8033,317653.0,25.0,4325.0,13188600.0,,,,,
1970-01-01 00:00:00.000002062,2014-08-27,169.0,1.0,510.162323787259,200319.92108908,23844670038.8033,317822.0,25.0,4225.0,13192825.0,,,,,
1970-01-01 00:00:00.000002063,2014-08-28,173.0,1.0,506.285151665693,205061.220996514,23844670038.8033,317995.0,25.0,4325.0,13197150.0,,,,,
1970-01-01 00:00:00.000002064,2014-08-29,170.0,1.0,508.866571887785,201505.246065938,23844670038.8033,318165.0,25.0,4250.0,13201400.0,,,,,
1970-01-01 00:00:00.000002065,2014-08-30,182.0,1.0,501.275723261251,215729.14578824,23844670038.8033,318347.0,25.0,4550.0,13205950.0,,,,,
1970-01-01 00:00:00.000002066,2014-08-31,188.0,1.0,478.511425482174,224266.372936306,27428630902.25787,318535.0,25.0,4700.0,13210650.0,,,,,
1970-01-01 00:00:00.000002067,2014-09-01,136.0,1.0,474.541489772063,185433.910730305,27428630902.25787,318671.0,25.0,3400.0,13214050.0,,,,,
1970-01-01 00:00:00.000002068,2014-09-02,147.0,1.0,474.430670660433,200432.241745256,27428630902.25787,318818.0,25.0,3675.0,13217725.0,,,,,
1970-01-01 00:00:00.000002069,2014-09-03,169.0,1.0,473.95920338983,230428.903775158,27428630902.25787,318987.0,25.0,4225.0,13221950.0,,,,,
1970-01-01 00:00:00.000002070,2014-09-04,158.0,1.0,489.555201344243,215430.572760207,27428630902.25787,319145.0,25.0,3950.0,13225900.0,,,,,
1970-01-01 00:00:00.000002071,2014-09-05,145.0,1.0,478.749782875511,197705.27246981,27428630902.25787,319290.0,25.0,3625.0,13229525.0,,,,,
1970-01-01 00:00:00.000002072,2014-09-06,179.0,1.0,480.64249181765,244063.750152386,27428630902.25787,319469.0,25.0,4475.0,13234000.0,,,,,
1970-01-01 00:00:00.000002073,2014-09-07,155.0,1.0,478.36550087668,211340.118847038,27428630902.25787,319624.0,25.0,3875.0,13237875.0,,,,,
1970-01-01 00:00:00.000002074,2014-09-08,144.0,1.0,468.975495908825,196341.787832087,27428630902.25787,319768.0,25.0,3600.0,13241475.0,,,,,
1970-01-01 00:00:00.000002075,2014-09-09,146.0,1.0,473.51202717709,199068.757107533,27428630902.25787,319914.0,25.0,3650.0,13245125.0,,,,,
1970-01-01 00:00:00.000002076,2014-09-10,157.0,1.0,477.778417592051,214067.088122484,27428630902.25787,320071.0,25.0,3925.0,13249050.0,,,,,
1970-01-01 00:00:00.000002077,2014-09-11,170.0,1.0,477.270682057276,231792.388412881,27428630902.25787,320241.0,25.0,4250.0,13253300.0,,,,,
1970-01-01 00:00:00.000002078,2014-09-12,154.0,1.0,473.997282291058,209976.634209315,27428630902.25787,320395.0,25.0,3850.0,13257150.0,,,,,
1970-01-01 00:00:00.000002079,2014-09-13,181.0,1.0,477.960973991818,250729.580909984,29829733124.04042,320576.0,25.0,4525.0,13261675.0,,,,,
1970-01-01 00:00:00.000002080,2014-09-14,158.0,1.0,475.648063997662,234289.364098999,29829733124.04042,320734.0,25.0,3950.0,13265625.0,,,,,
1970-01-01 00:00:00.000002081,2014-09-15,158.0,1.0,472.655629748685,234289.364098999,29829733124.04042,320892.0,25.0,3950.0,13269575.0,,,,,
1970-01-01 00:00:00.000002082,2014-09-16,171.0,1.0,464.177754529515,253566.337094486,29829733124.04042,321063.0,25.0,4275.0,13273850.0,,,,,
1970-01-01 00:00:00.000002083,2014-09-17,186.0,1.0,456.339891291642,275808.998243125,29829733124.04042,321249.0,25.0,4650.0,13278500.0,,,,,
1970-01-01 00:00:00.000002084,2014-09-18,179.0,1.0,426.880106954997,265429.089707094,29829733124.04042,321428.0,25.0,4475.0,13282975.0,,,,,
1970-01-01 00:00:00.000002085,2014-09-19,171.0,1.0,393.893890707189,253566.337094486,29829733124.04042,321599.0,25.0,4275.0,13287250.0,,,,,
1970-01-01 00:00:00.000002086,2014-09-20,176.0,1.0,411.041342781999,260980.557477366,29829733124.04042,321775.0,25.0,4400.0,13291650.0,,,,,
